accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,fileURL,yearMonthDay,ticker
0001921094-24-000957,2024-07-25,,2024-07-25T20:21:03.000Z,33,144,000-23985,241142347,,21398,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000957/xsl144X01/primary_doc.xml,20240725,NVDA
0001921094-24-000953,2024-07-24,,2024-07-24T20:28:45.000Z,33,144,000-23985,241138424,,20796,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000953/xsl144X01/primary_doc.xml,20240724,NVDA
0001045810-24-000237,2024-07-23,2024-07-19,2024-07-23T20:54:36.000Z,,4,,,,28184,0,0,xslF345X05/wk-form4_1721768069.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000237/xslF345X05/wk-form4_1721768069.xml,20240719,NVDA
0001921094-24-000947,2024-07-23,,2024-07-23T20:30:23.000Z,33,144,000-23985,241134815,,20194,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000947/xsl144X01/primary_doc.xml,20240723,NVDA
0001921094-24-000944,2024-07-22,,2024-07-22T20:37:46.000Z,33,144,000-23985,241131953,,19592,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000944/xsl144X01/primary_doc.xml,20240722,NVDA
0001921094-24-000940,2024-07-19,,2024-07-19T21:28:45.000Z,33,144,000-23985,241128634,,18990,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000940/xsl144X01/primary_doc.xml,20240719,NVDA
0001045810-24-000234,2024-07-19,2024-07-17,2024-07-19T20:33:06.000Z,,4,,,,30759,0,0,xslF345X05/wk-form4_1721421178.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000234/xslF345X05/wk-form4_1721421178.xml,20240717,NVDA
0001045810-24-000232,2024-07-18,2023-07-31,2024-07-18T21:20:02.000Z,34,4,001-42023,241125471,,7380,0,0,xslF345X05/wk-form4_1721337595.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000232/xslF345X05/wk-form4_1721337595.xml,20230731,NVDA
0001045810-24-000231,2024-07-18,2023-07-31,2024-07-18T21:17:13.000Z,34,3,001-42023,241125445,,4704,0,0,xslF345X02/wk-form3_1721337425.xml,FORM 3,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000231/xslF345X02/wk-form3_1721337425.xml,20230731,NVDA
0001045810-24-000230,2024-07-18,,2024-07-18T21:15:26.000Z,,SC 13G,,,,53992,0,0,nvidia-serv13g.htm,SC 13G,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000230/nvidia-serv13g.htm,20240718,NVDA
0001921094-24-000938,2024-07-18,,2024-07-18T20:21:46.000Z,33,144,000-23985,241125008,,18388,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000938/xsl144X01/primary_doc.xml,20240718,NVDA
0001045810-24-000226,2024-07-17,2024-07-15,2024-07-17T20:59:50.000Z,,4,,,,27489,0,0,xslF345X05/wk-form4_1721249983.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000226/xslF345X05/wk-form4_1721249983.xml,20240715,NVDA
0001921094-24-000935,2024-07-17,,2024-07-17T20:33:45.000Z,33,144,000-23985,241122636,,17786,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000935/xsl144X01/primary_doc.xml,20240717,NVDA
0001921094-24-000929,2024-07-16,,2024-07-16T21:00:50.000Z,33,144,000-23985,241120257,,17184,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000929/xsl144X01/primary_doc.xml,20240716,NVDA
0001045810-24-000221,2024-07-15,2024-07-12,2024-07-15T20:59:37.000Z,,4,,,,6816,0,0,xslF345X05/wk-form4_1721077170.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000221/xslF345X05/wk-form4_1721077170.xml,20240712,NVDA
0001045810-24-000220,2024-07-15,2024-07-12,2024-07-15T20:59:10.000Z,,4,,,,15341,0,0,xslF345X05/wk-form4_1721077142.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000220/xslF345X05/wk-form4_1721077142.xml,20240712,NVDA
0001045810-24-000219,2024-07-15,2024-07-11,2024-07-15T20:58:41.000Z,,4,,,,34587,0,0,xslF345X05/wk-form4_1721077113.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000219/xslF345X05/wk-form4_1721077113.xml,20240711,NVDA
0001921094-24-000924,2024-07-15,,2024-07-15T20:46:24.000Z,33,144,000-23985,241117772,,17124,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000924/xsl144X01/primary_doc.xml,20240715,NVDA
0001921094-24-000916,2024-07-12,,2024-07-12T21:13:07.000Z,33,144,000-23985,241115226,,5105,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000916/xsl144X01/primary_doc.xml,20240712,NVDA
0001921094-24-000915,2024-07-12,,2024-07-12T21:12:23.000Z,33,144,000-23985,241115219,,15980,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000915/xsl144X01/primary_doc.xml,20240712,NVDA
0001921094-24-000910,2024-07-11,,2024-07-11T20:32:32.000Z,33,144,000-23985,241112397,,15920,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000910/xsl144X01/primary_doc.xml,20240711,NVDA
0001045810-24-000215,2024-07-11,2024-07-09,2024-07-11T20:28:35.000Z,,4,,,,26037,0,0,xslF345X05/wk-form4_1720729708.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000215/xslF345X05/wk-form4_1720729708.xml,20240709,NVDA
0001045810-24-000214,2024-07-11,2024-07-09,2024-07-11T20:27:26.000Z,,4,,,,10625,0,0,xslF345X05/wk-form4_1720729640.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000214/xslF345X05/wk-form4_1720729640.xml,20240709,NVDA
0001921094-24-000904,2024-07-10,,2024-07-10T20:53:55.000Z,33,144,000-23985,241110444,,15318,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000904/xsl144X01/primary_doc.xml,20240710,NVDA
0001921094-24-000901,2024-07-09,,2024-07-09T20:49:08.000Z,33,144,000-23985,241107907,,14716,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000901/xsl144X01/primary_doc.xml,20240709,NVDA
0001045810-24-000211,2024-07-09,2024-07-05,2024-07-09T20:24:15.000Z,,4,,,,22859,0,0,xslF345X05/wk-form4_1720556648.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000211/xslF345X05/wk-form4_1720556648.xml,20240705,NVDA
0001921094-24-000896,2024-07-08,,2024-07-08T20:54:28.000Z,33,144,000-23985,241105574,,13572,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000896/xsl144X01/primary_doc.xml,20240708,NVDA
0001921094-24-000888,2024-07-05,,2024-07-05T20:45:03.000Z,33,144,000-23985,241102950,,12970,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000888/xsl144X01/primary_doc.xml,20240705,NVDA
0001045810-24-000209,2024-07-05,2024-07-02,2024-07-05T20:20:09.000Z,,4,,,,28184,0,0,xslF345X05/wk-form4_1720210803.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000209/xslF345X05/wk-form4_1720210803.xml,20240702,NVDA
0001921094-24-000882,2024-07-03,,2024-07-03T17:47:31.000Z,33,144,000-23985,241099369,,12368,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000882/xsl144X01/primary_doc.xml,20240703,NVDA
0001045810-24-000207,2024-07-02,2024-06-28,2024-07-02T22:08:48.000Z,,4,,,,31735,0,0,xslF345X05/wk-form4_1719958122.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000207/xslF345X05/wk-form4_1719958122.xml,20240628,NVDA
0001045810-24-000206,2024-07-02,2024-06-26,2024-07-02T20:47:41.000Z,34,8-K,000-23985,241096404,5.07,189828,1,1,nvda-20240626.htm,8-K,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000206/nvda-20240626.htm,20240626,NVDA
0001921094-24-000880,2024-07-02,,2024-07-02T20:26:40.000Z,33,144,000-23985,241095872,,11766,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000880/xsl144X01/primary_doc.xml,20240702,NVDA
0001225208-24-007115,2024-07-01,2024-06-27,2024-07-01T21:30:40.000Z,,4,,,,6991,0,0,xslF345X05/doc4.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000122520824007115/xslF345X05/doc4.xml,20240627,NVDA
0001921094-24-000873,2024-07-01,,2024-07-01T20:53:28.000Z,33,144,000-23985,241091461,,11164,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000873/xsl144X01/primary_doc.xml,20240701,NVDA
0001045810-24-000202,2024-07-01,2024-06-27,2024-07-01T20:50:09.000Z,,4,,,,6498,0,0,xslF345X05/wk-form4_1719867001.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000202/xslF345X05/wk-form4_1719867001.xml,20240627,NVDA
0001045810-24-000201,2024-07-01,2024-06-27,2024-07-01T20:50:01.000Z,,4,,,,6910,0,0,xslF345X05/wk-form4_1719866995.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000201/xslF345X05/wk-form4_1719866995.xml,20240627,NVDA
0001045810-24-000200,2024-07-01,2024-06-27,2024-07-01T20:49:38.000Z,,4,,,,5406,0,0,xslF345X05/wk-form4_1719866971.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000200/xslF345X05/wk-form4_1719866971.xml,20240627,NVDA
0001045810-24-000199,2024-07-01,2024-06-27,2024-07-01T20:49:14.000Z,,4,,,,6358,0,0,xslF345X05/wk-form4_1719866947.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000199/xslF345X05/wk-form4_1719866947.xml,20240627,NVDA
0001045810-24-000198,2024-07-01,2024-06-27,2024-07-01T20:49:08.000Z,,4,,,,7283,0,0,xslF345X05/wk-form4_1719866941.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000198/xslF345X05/wk-form4_1719866941.xml,20240627,NVDA
0001045810-24-000197,2024-07-01,2024-06-27,2024-07-01T20:48:42.000Z,,4,,,,5696,0,0,xslF345X05/wk-form4_1719866916.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000197/xslF345X05/wk-form4_1719866916.xml,20240627,NVDA
0001045810-24-000196,2024-07-01,2024-06-27,2024-07-01T20:48:29.000Z,,4,,,,5334,0,0,xslF345X05/wk-form4_1719866901.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000196/xslF345X05/wk-form4_1719866901.xml,20240627,NVDA
0001045810-24-000195,2024-07-01,2024-06-27,2024-07-01T20:48:10.000Z,,4,,,,6089,0,0,xslF345X05/wk-form4_1719866883.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000195/xslF345X05/wk-form4_1719866883.xml,20240627,NVDA
0001045810-24-000194,2024-07-01,2024-06-27,2024-07-01T20:47:46.000Z,,4,,,,5370,0,0,xslF345X05/wk-form4_1719866860.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000194/xslF345X05/wk-form4_1719866860.xml,20240627,NVDA
0001045810-24-000193,2024-07-01,2024-06-27,2024-07-01T20:46:41.000Z,,4,,,,5368,0,0,xslF345X05/wk-form4_1719866794.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000193/xslF345X05/wk-form4_1719866794.xml,20240627,NVDA
0001921094-24-000866,2024-06-28,,2024-06-28T21:14:56.000Z,33,144,000-23985,241086876,,11104,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000866/xsl144X01/primary_doc.xml,20240628,NVDA
0001045810-24-000181,2024-06-28,2024-06-26,2024-06-28T20:20:45.000Z,,4,,,,29629,0,0,xslF345X05/wk-form4_1719606038.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000181/xslF345X05/wk-form4_1719606038.xml,20240626,NVDA
0001921094-24-000863,2024-06-27,,2024-06-27T20:47:58.000Z,33,144,000-23985,241079921,,9960,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000863/xsl144X01/primary_doc.xml,20240627,NVDA
0001921094-24-000858,2024-06-26,,2024-06-26T20:42:01.000Z,33,144,000-23985,241074170,,9358,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000858/xsl144X01/primary_doc.xml,20240626,NVDA
0001045810-24-000179,2024-06-26,2024-06-26,2024-06-26T20:14:02.000Z,,4,,,,3449,0,0,xslF345X05/wk-form4_1719432832.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000179/xslF345X05/wk-form4_1719432832.xml,20240626,NVDA
0001045810-24-000177,2024-06-26,2024-06-26,2024-06-26T20:13:02.000Z,,4,,,,3472,0,0,xslF345X05/wk-form4_1719432776.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000177/xslF345X05/wk-form4_1719432776.xml,20240626,NVDA
0001045810-24-000176,2024-06-26,2024-06-24,2024-06-26T20:09:15.000Z,,4,,,,32442,0,0,xslF345X05/wk-form4_1719432548.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000176/xslF345X05/wk-form4_1719432548.xml,20240624,NVDA
0001045810-24-000174,2024-06-26,2024-06-24,2024-06-26T20:08:01.000Z,,4,,,,34635,0,0,xslF345X05/wk-form4_1719432474.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000174/xslF345X05/wk-form4_1719432474.xml,20240624,NVDA
0001921094-24-000855,2024-06-25,,2024-06-25T21:04:19.000Z,33,144,000-23985,241069780,,8756,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000855/xsl144X01/primary_doc.xml,20240625,NVDA
0001921094-24-000846,2024-06-24,,2024-06-24T20:50:35.000Z,33,144,000-23985,241065026,,8691,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000846/xsl144X01/primary_doc.xml,20240624,NVDA
0001045810-24-000170,2024-06-21,2024-06-19,2024-06-22T00:12:50.000Z,,4,,,,45126,0,0,xslF345X05/wk-form4_1719015161.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000170/xslF345X05/wk-form4_1719015161.xml,20240619,NVDA
0001045810-24-000169,2024-06-21,2024-06-19,2024-06-22T00:05:10.000Z,,4,,,,18943,0,0,xslF345X05/wk-form4_1719014702.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000169/xslF345X05/wk-form4_1719014702.xml,20240619,NVDA
0001045810-24-000166,2024-06-21,2024-06-19,2024-06-21T21:00:16.000Z,,4,,,,8953,0,0,xslF345X05/wk-form4_1719003608.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000166/xslF345X05/wk-form4_1719003608.xml,20240619,NVDA
0001045810-24-000165,2024-06-21,2024-06-19,2024-06-21T20:50:27.000Z,,4,,,,6424,0,0,xslF345X05/wk-form4_1719003020.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000165/xslF345X05/wk-form4_1719003020.xml,20240619,NVDA
0001921094-24-000836,2024-06-21,,2024-06-21T20:48:37.000Z,33,144,000-23985,241061123,,7552,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000836/xsl144X01/primary_doc.xml,20240621,NVDA
0001045810-24-000164,2024-06-21,2024-06-19,2024-06-21T20:35:53.000Z,,4,,,,7057,0,0,xslF345X05/wk-form4_1719002145.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000164/xslF345X05/wk-form4_1719002145.xml,20240619,NVDA
0001045810-24-000163,2024-06-21,2024-06-19,2024-06-21T20:24:25.000Z,,4,,,,9845,0,0,xslF345X05/wk-form4_1719001457.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000163/xslF345X05/wk-form4_1719001457.xml,20240619,NVDA
0001950047-24-004958,2024-06-21,,2024-06-21T20:21:58.000Z,33,144,000-23985,241060732,,5664,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000195004724004958/xsl144X01/primary_doc.xml,20240621,NVDA
0001958244-24-002813,2024-06-21,,2024-06-21T20:08:36.000Z,33,144,000-23985,241060227,,7028,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000195824424002813/xsl144X01/primary_doc.xml,20240621,NVDA
0001921094-24-000830,2024-06-20,,2024-06-20T20:39:45.000Z,33,144,000-23985,241056886,,6950,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000830/xsl144X01/primary_doc.xml,20240620,NVDA
0001045810-24-000157,2024-06-20,2024-06-17,2024-06-20T20:25:31.000Z,,4,,,,8823,0,0,xslF345X05/wk-form4_1718915110.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000157/xslF345X05/wk-form4_1718915110.xml,20240617,NVDA
0001045810-24-000155,2024-06-20,2024-06-17,2024-06-20T20:23:06.000Z,,4,,,,29632,0,0,xslF345X05/wk-form4_1718914977.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000155/xslF345X05/wk-form4_1718914977.xml,20240617,NVDA
0001921094-24-000819,2024-06-18,,2024-06-18T21:16:15.000Z,33,144,000-23985,241053022,,6348,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000819/xsl144X01/primary_doc.xml,20240618,NVDA
0001921094-24-000807,2024-06-17,,2024-06-17T21:06:07.000Z,33,144,000-23985,241049166,,5746,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000807/xsl144X01/primary_doc.xml,20240617,NVDA
0001045810-24-000153,2024-06-17,2024-06-13,2024-06-17T21:00:47.000Z,,4,,,,23611,0,0,xslF345X05/wk-form4_1718658038.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000153/xslF345X05/wk-form4_1718658038.xml,20240613,NVDA
0001921094-24-000797,2024-06-14,,2024-06-14T20:51:55.000Z,33,144,000-23985,241045649,,5686,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000797/xsl144X01/primary_doc.xml,20240614,NVDA
0001969223-24-000479,2024-06-14,,2024-06-14T20:29:57.000Z,33,144,000-23985,241045285,,5217,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000196922324000479/xsl144X01/primary_doc.xml,20240614,NVDA
0001045810-24-000151,2024-06-13,2024-06-11,2024-06-13T21:52:15.000Z,,4,,,,9078,0,0,xslF345X05/wk-form4_1718315527.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000151/xslF345X05/wk-form4_1718315527.xml,20240611,NVDA
0001921094-24-000789,2024-06-13,,2024-06-13T20:39:28.000Z,33,144,000-23985,241041813,,4542,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000192109424000789/xsl144X01/primary_doc.xml,20240613,NVDA
0001415889-24-016244,2024-06-10,2024-06-07,2024-06-10T20:55:57.000Z,,4,,,,15542,0,0,xslF345X05/form4-06102024_080653.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000141588924016244/xslF345X05/form4-06102024_080653.xml,20240607,NVDA
0001045810-24-000149,2024-06-07,2024-06-05,2024-06-07T21:15:17.000Z,,4,,,,9743,0,0,xslF345X05/wk-form4_1717794910.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000149/xslF345X05/wk-form4_1717794910.xml,20240605,NVDA
0001045810-24-000148,2024-06-07,2024-06-05,2024-06-07T21:14:22.000Z,,4,,,,57986,0,0,xslF345X05/wk-form4_1717794853.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000148/xslF345X05/wk-form4_1717794853.xml,20240605,NVDA
0001045810-24-000147,2024-06-07,2024-06-05,2024-06-07T21:12:44.000Z,,4,,,,9882,0,0,xslF345X05/wk-form4_1717794757.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000147/xslF345X05/wk-form4_1717794757.xml,20240605,NVDA
0001045810-24-000144,2024-06-07,2024-06-07,2024-06-07T20:19:34.000Z,34,8-K,000-23985,241029735,5.03,166014,1,1,nvda-20240607.htm,8-K,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000144/nvda-20240607.htm,20240607,NVDA
0001973251-24-000021,2024-06-07,,2024-06-07T20:02:43.000Z,33,144,000-23985,241029201,,4289,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000197325124000021/xsl144X01/primary_doc.xml,20240607,NVDA
0001045810-24-000140,2024-06-05,2024-06-04,2024-06-05T21:02:53.000Z,,4,,,,46569,0,0,xslF345X05/wk-form4_1717621363.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000140/xslF345X05/wk-form4_1717621363.xml,20240604,NVDA
0001045810-24-000139,2024-06-05,2024-06-03,2024-06-05T21:02:25.000Z,,4,,,,50437,0,0,xslF345X05/wk-form4_1717621332.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000139/xslF345X05/wk-form4_1717621332.xml,20240603,NVDA
0001045810-24-000138,2024-06-05,2024-06-03,2024-06-05T21:01:29.000Z,,4,,,,8356,0,0,xslF345X05/wk-form4_1717621281.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000138/xslF345X05/wk-form4_1717621281.xml,20240603,NVDA
0001950047-24-004359,2024-06-03,,2024-06-03T20:58:47.000Z,33,144,000-23985,241014415,,5212,0,0,xsl144X01/primary_doc.xml,,https://www.sec.gov/Archives/edgar/data/0001045810/000195004724004359/xsl144X01/primary_doc.xml,20240603,NVDA
0001045810-24-000134,2024-05-31,2024-05-29,2024-05-31T20:05:07.000Z,,4,,,,10646,0,0,xslF345X05/wk-form4_1717185896.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000134/xslF345X05/wk-form4_1717185896.xml,20240529,NVDA
0001045810-24-000132,2024-05-31,2024-05-29,2024-05-31T20:03:46.000Z,,4,,,,5074,0,0,xslF345X05/wk-form4_1717185818.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000132/xslF345X05/wk-form4_1717185818.xml,20240529,NVDA
0001045810-24-000130,2024-05-30,2024-05-28,2024-05-30T20:29:43.000Z,,4,,,,5214,0,0,xslF345X05/wk-form4_1717100974.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000130/xslF345X05/wk-form4_1717100974.xml,20240528,NVDA
0001045810-24-000129,2024-05-30,2024-05-28,2024-05-30T20:29:02.000Z,,4,,,,53713,0,0,xslF345X05/wk-form4_1717100932.xml,FORM 4,https://www.sec.gov/Archives/edgar/data/0001045810/000104581024000129/xslF345X05/wk-form4_1717100932.xml,20240528,NVDA
